,0,1,2,3,4,5,6,7,8,9,10,11
212,212,Patriot Games,1992,18+,6.9,72%,1,0,1,0,Phillip Noyce,117.0
213,213,The Secret Life of Pets 2,2019,7+,6.5,60%,1,0,0,0,"Chris Renaud,Jonathan del Val",86.0
214,214,Hitch,2005,13+,6.6,68%,1,1,0,0,Andy Tennant,118.0
215,215,The Young Offenders,2016,,7.1,100%,1,0,0,0,,30.0
216,216,Enemy,2013,18+,6.9,71%,1,0,0,0,Denis Villeneuve,91.0
217,217,Mirage,2018,18+,7.4,71%,1,0,1,0,Oriol Paulo,128.0
218,218,Everybody's Everything,2019,18+,7.4,100%,1,0,0,0,"Sebastian Jones,Ramez Silyan",116.0
219,219,Indiana Jones and the Kingdom of the Crystal Skull,2008,13+,6.1,78%,1,0,0,0,Steven Spielberg,122.0
220,220,The Guernsey Literary & Potato Peel Pie Society,2018,,7.4,81%,1,0,0,0,Mike Newell,124.0
221,221,I Don't Feel at Home in This World Anymore,2017,18+,6.9,88%,1,0,0,0,Macon Blair,93.0
222,222,The Endless,2018,,6.5,94%,1,0,0,0,"Justin Benson,Aaron Moorhead",111.0
223,223,Julie & Julia,2009,13+,7.0,77%,1,0,0,0,Nora Ephron,123.0
224,224,The Game Changers,2019,,7.9,70%,1,0,0,0,Louie Psihoyos,108.0
225,225,Under the Shadow,2016,13+,6.9,99%,1,0,0,0,Babak Anvari,84.0
226,226,Angel Has Fallen,2019,18+,6.4,39%,1,0,0,0,Ric Roman Waugh,121.0
227,227,Kon-Tiki,2012,13+,7.2,81%,1,0,1,0,"Joachim Rønning,Espen Sandberg",118.0
228,228,Mary Poppins Returns,2018,7+,6.7,79%,1,0,0,0,Rob Marshall,130.0
229,229,Kajaki,2014,18+,7.1,100%,1,0,0,0,Paul Katis,108.0
230,230,The Fear of 13,2015,,7.7,94%,1,0,0,0,David Sington,96.0
231,231,The Night Comes for Us,2018,18+,7.0,92%,1,0,0,0,Timo Tjahjanto,121.0
232,232,Blood Father,2016,18+,6.4,89%,1,0,0,0,Jean-François Richet,88.0
233,233,Stree,2018,7+,7.6,77%,1,0,0,0,Amar Kaushik,128.0
234,234,American Factory,2019,16+,7.4,97%,1,0,0,0,"Steven Bognar,Julia Reichert",110.0
235,235,Code 8,2019,,6.1,79%,1,0,0,0,Jeff Chan,98.0
236,236,Salt,2010,13+,6.4,62%,1,0,0,0,Phillip Noyce,100.0
237,237,The Hundred-Foot Journey,2014,7+,7.3,67%,1,0,0,0,Lasse Hallström,122.0
238,238,The Distinguished Citizen,2016,,7.5,100%,1,0,0,0,"Gastón Duprat,Mariano Cohn",118.0
239,239,Scooby-Doo on Zombie Island,1998,all,7.8,86%,1,0,0,0,"Hiroshi Aoyama,Kazumi Fukushima,Jim Stenstrum",77.0
240,240,Chasing Coral,2017,,8.1,100%,1,0,0,0,Jeff Orlowski,93.0
241,241,The End of the Tour,2015,18+,7.3,92%,1,0,0,0,James Ponsoldt,106.0
242,242,The One I Love,2014,18+,7.1,82%,1,0,0,0,Charlie McDowell,91.0
243,243,Underworld,2003,18+,7.0,31%,1,0,0,0,Len Wiseman,121.0
244,244,The Death of Mr. Lazarescu,2005,18+,7.9,93%,1,0,0,0,Cristi Puiu,153.0
245,245,Madagascar: Escape 2 Africa,2008,7+,6.6,64%,1,0,0,0,"Eric Darnell,Tom McGrath",89.0
246,246,The Wolf's Call,2019,16+,6.9,92%,1,0,0,0,Antonin Baudry,115.0
247,247,What Happened to Monday,2017,18+,6.9,59%,1,0,0,0,Tommy Wirkola,123.0
248,248,The Willoughbys,2020,7+,6.4,90%,1,0,0,0,"Kris Pearn,Cory Evans,Rob Lodermeier",90.0
249,249,The White Helmets,2016,16+,7.5,100%,1,0,0,0,Orlando von Einsiedel,41.0
250,250,Suburra,2015,,7.4,91%,1,0,0,0,,50.0
251,251,The Matrix Revolutions,2003,18+,6.8,35%,1,0,0,0,"Lana Wachowski,Lilly Wachowski",129.0
252,252,Richard Pryor: Live in Concert,1979,18+,8.2,92%,1,0,0,0,Jeff Margolis,78.0
253,253,Austin Powers: The Spy Who Shagged Me,1999,13+,6.6,52%,1,0,0,0,Jay Roach,95.0
254,254,Get Him to the Greek,2010,18+,6.4,72%,1,0,0,0,Nicholas Stoller,109.0
255,255,Slow West,2015,18+,6.9,92%,1,0,0,0,John Maclean,84.0
256,256,The Meyerowitz Stories (New and Selected),2017,18+,6.9,93%,1,0,0,0,Noah Baumbach,112.0
257,257,The Battered Bastards of Baseball,2014,,8.0,100%,1,0,0,0,"Chapman Way,Maclain Way",80.0
258,258,The Perfection,2018,18+,6.1,83%,1,0,0,0,Richard Shepard,90.0
259,259,Ip Man 3,2015,13+,7.1,78%,1,0,0,0,Wilson Yip,105.0
260,260,Sinister,2012,18+,6.8,64%,1,0,0,0,Scott Derrickson,110.0
261,261,Rush: Beyond the Lighted Stage,2010,,8.4,90%,1,0,0,0,"Sam Dunn,Scot McFadyen",107.0
262,262,20 Feet from Stardom,2013,13+,7.4,99%,1,0,0,0,Morgan Neville,91.0
263,263,The Stanford Prison Experiment,2015,18+,6.9,84%,1,0,0,0,Kyle Patrick Alvarez,122.0
264,264,My Week with Marilyn,2011,13+,7.0,83%,1,0,0,0,Simon Curtis,99.0
265,265,Catfish,2010,13+,7.1,80%,1,0,0,0,"Henry Joost,Ariel Schulman",87.0
266,266,Secret Superstar,2017,,7.9,90%,1,0,0,0,Advait Chandan,150.0
267,267,Private Life,2018,,7.2,94%,1,0,0,0,Tamara Jenkins,123.0
268,268,Jarhead,2005,18+,7.0,61%,1,0,0,0,Sam Mendes,125.0
269,269,Yes Man,2008,13+,6.8,46%,1,0,0,0,Peyton Reed,104.0
